02.08.2023,Delbonis F.,2,6,5,6,,,7,1,62%,68% (34/50),65% (20/31),50% (2/4),42% (25/60),50% (16/32),50% (5/10),67% (54/81),45% (41/92),55% (95/173),86% (12/14),36% (5/14),61% (17/28),"['2', '1', '5', '2', '6', '3']",[],"['2', '0', '5', '1']",[],[],1.37
02.08.2023,Giannessi A.,1,3,7,1,,,3,3,65%,58% (35/60),50% (16/32),50% (5/10),32% (16/50),35% (11/31),50% (2/4),55% (51/92),33% (27/81),45% (78/173),64% (9/14),14% (2/14),39% (11/28),"['3', '5']","['6', '5']",[],[],[],2.94
01.08.2023,Delbonis F.,2,6,6,,,,2,4,60%,69% (25/36),50% (12/24),86% (6/7),46% (13/28),58% (14/24),56% (5/9),62% (37/60),52% (27/52),57% (64/112),88% (7/8),63% (5/8),75% (12/16),"['1', '0', '4', '1', '6', '1']","['2', '0', '4', '0']",[],[],[],1.53
01.08.2023,Polmans M.,0,1,3,,,,2,6,54%,54% (15/28),42% (10/24),44% (4/9),31% (11/36),50% (12/24),14% (1/7),48% (25/52),38% (23/60),43% (48/112),38% (3/8),13% (1/8),25% (4/16),[],"['1', '4']",[],[],[],2.65
CHALLENGER MEN - SINGLES :  Verona (Italy),clay,header
26.07.2023,Delbonis F.,1,2,7^7,3,,,4,3,71%,72% (42/58),58% (14/24),40% (2/5),20% (13/65),45% (15/33),0% (0/7),68% (56/82),29% (28/98),47% (84/180),79% (11/14),0% (0/15),38% (11/29),[],[],[],[],[],1.53
26.07.2023,Vesely J.,2,6,6^4,6,,,11,4,66%,80% (52/65),55% (18/33),100% (7/7),28% (16/58),42% (10/24),60% (3/5),71% (70/98),32% (26/82),53% (96/180),100% (15/15),21% (3/14),62% (18/29),"['2', '1', '5', '2']",[],"['4', '2']",[],[],2.41
CHALLENGER MEN - SINGLES :  Amersfoort (Netherlands),clay,header
19.07.2023,Delbonis F.,0,1,3,,,,2,1,57%,50% (15/30),48% (11/23),56% (5/9),23% (7/31),33% (5/15),0% (0/2),49% (26/53),26% (12/46),38% (38/99),50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],1.69
19.07.2023,Molleker R.,2,6,6,,,,3,1,67%,77% (24/31),67% (10/15),100% (2/2),50% (15/30),52% (12/23),44% (4/9),74% (34/46),51% (27/53),62% (61/99),100% (8/8),50% (4/8),75% (12/16),"['2', '0', '4', '0']","['2', '1', '6', '3']",[],[],[],2.08
18.07.2023,Delbonis F.,2,7^7,6,,,,2,2,70%,70% (31/44),42% (8/19),0% (0/2),46% (18/39),42% (10/24),44% (4/9),62% (39/63),44% (28/63),53% (67/126),80% (8/10),40% (4/10),60% (12/20),"['2', '0', '4', '2']","['1', '0', '5', '2']",[],[],[],1.33
18.07.2023,Sels J.,0,6^2,2,,,,4,1,62%,54% (21/39),58% (14/24),56% (5/9),30% (13/44),58% (11/19),100% (2/2),56% (35/63),38% (24/63),47% (59/126),60% (6/10),20% (2/10),40% (8/20),"['1', '2', '4', '5']",[],[],[],[],3.15
CHALLENGER MEN - SINGLES :  Salzburg (Austria),clay,header
10.07.2023,Delbonis F.,0,4,1,,,,4,5,62%,61% (22/36),27% (6/22),38% (3/8),17% (5/29),57% (12/21),25% (1/4),48% (28/58),34% (17/50),42% (45/108),44% (4/9),13% (1/8),29% (5/17),"['2', '0']",[],[],[],[],2.71
10.07.2023,Varillas J. P.,2,6,6,,,,1,3,58%,83% (24/29),43% (9/21),75% (3/4),39% (14/36),73% (16/22),63% (5/8),66% (33/50),52% (30/58),58% (63/108),88% (7/8),56% (5/9),71% (12/17),"['3', '4', '5', '4']","['1', '0', '3', '0', '6', '1']",[],[],[],1.43
CHALLENGER MEN - SINGLES :  Medellin (Colombia),clay,header
28.06.2023,Delbonis F.,0,5,4,,,,0,6,51%,57% (21/37),58% (21/36),50% (4/8),29% (10/34),48% (19/40),40% (2/5),58% (42/73),39% (29/74),48% (71/147),64% (7/11),18% (2/11),41% (9/22),"['3', '2']","['2', '1']",[],[],[],1.43
28.06.2023,Heide G.,2,7,6,,,,15,7,46%,71% (24/34),53% (21/40),60% (3/5),43% (16/37),42% (15/36),50% (4/8),61% (45/74),42% (31/73),52% (76/147),82% (9/11),36% (4/11),59% (13/22),"['3', '3', '7', '5']","['3', '3', '6', '4']",[],[],[],2.71
CHALLENGER MEN - SINGLES :  Cali (Colombia),clay,header
25.06.2023,Delbonis F.,2,6,6^6,6,,,13,4,72%,75% (53/71),56% (15/27),86% (6/7),23% (14/61),56% (27/48),44% (4/9),69% (68/98),38% (41/109),53% (109/207),93% (14/15),25% (4/16),58% (18/31),"['6', '4']","['6', '6']","['1', '0', '6', '3']",[],[],1.45
25.06.2023,Andreozzi G.,1,4,7^8,3,,,6,5,56%,77% (47/61),44% (21/48),56% (5/9),25% (18/71),44% (12/27),14% (1/7),62% (68/109),31% (30/98),47% (98/207),75% (12/16),7% (1/15),42% (13/31),[],"['6', '5']",[],[],[],2.69
24.06.2023,Delbonis F.,2,7^7,6,,,,3,4,68%,85% (39/46),59% (13/22),100% (2/2),31% (16/51),48% (15/31),17% (1/6),76% (52/68),38% (31/82),55% (83/150),100% (11/11),10% (1/10),57% (12/21),[],"['5', '3']",[],[],[],1.60
24.06.2023,Rodriguez Taverna S.,0,6^3,3,,,,8,2,62%,69% (35/51),52% (16/31),83% (5/6),15% (7/46),41% (9/22),0% (0/2),62% (51/82),24% (16/68),45% (67/150),90% (9/10),0% (0/11),43% (9/21),[],[],[],[],[],2.29
22.06.2023,Delbonis F.,2,6,6,,,,6,0,68%,92% (23/25),50% (6/12),0% (0/0),33% (8/24),77% (20/26),71% (5/7),78% (29/37),56% (28/50),66% (57/87),100% (7/7),71% (5/7),86% (12/14),"['2', '0', '4', '0', '6', '0']","['3', '1', '6', '2']",[],[],[],1.56
22.06.2023,Heide G.,0,0,2,,,,1,5,48%,67% (16/24),23% (6/26),29% (2/7),8% (2/25),50% (6/12),0% (0/0),44% (22/50),22% (8/37),34% (30/87),29% (2/7),0% (0/7),14% (2/14),[],[],[],[],[],2.38
22.06.2023,Delbonis F.,2,7^9,6,,,,6,4,63%,79% (34/43),36% (9/25),33% (1/3),35% (14/40),63% (17/27),50% (4/8),63% (43/68),46% (31/67),55% (74/135),80% (8/10),44% (4/9),63% (12/19),"['1', '0', '2', '3']","['2', '0', '4', '0']",[],[],[],1.18
22.06.2023,Schoolkate T.,0,6^7,1,,,,4,9,60%,65% (26/40),37% (10/27),50% (4/8),21% (9/43),64% (16/25),67% (2/3),54% (36/67),37% (25/68),45% (61/135),56% (5/9),20% (2/10),37% (7/19),"['1', '1', '3', '1']",[],[],[],[],4.55
20.06.2023,Delbonis F.,2,6,6,,,,3,3,53%,74% (20/27),54% (13/24),67% (2/3),39% (11/28),64% (23/36),50% (5/10),65% (33/51),53% (34/64),58% (67/115),88% (7/8),56% (5/9),71% (12/17),"['1', '0', '3', '0', '5', '0']","['1', '0', '6', '3']",[],[],[],1.23
20.06.2023,Ribeiro E.,0,2,3,,,,1,4,44%,61% (17/28),36% (13/36),50% (5/10),26% (7/27),46% (11/24),33% (1/3),47% (30/64),35% (18/51),42% (48/115),44% (4/9),13% (1/8),29% (5/17),"['1', '5']",[],[],[],[],3.92
ATP - SINGLES :  French Open (France) - Qualification,clay,header
24.05.2023,Delbonis F.,0,1,6^5,,,,1,1,70%,66% (33/50),19% (4/21),43% (3/7),27% (11/41),45% (9/20),33% (1/3),14,22,63% (12/19),52% (37/71),33% (20/61),43% (57/132),60% (6/10),11% (1/9),37% (7/19),[],"['6', '5']",[],[],[],3.44
24.05.2023,Koepfer D.,2,6,7^7,,,,1,1,67%,73% (30/41),55% (11/20),67% (2/3),34% (17/50),81% (17/21),57% (4/7),19,24,75% (6/8),67% (41/61),48% (34/71),57% (75/132),89% (8/9),40% (4/10),63% (12/19),"['1', '0', '4', '1', '6', '1']","['6', '6']",[],[],[],1.31
23.05.2023,Delbonis F.,2,6^4,6,7^10,,,2,3,61%,76% (53/70),59% (26/44),80% (4/5),33% (23/69),48% (19/40),67% (2/3),46,46,69% (36/52),69% (79/114),39% (42/109),54% (121/223),94% (16/17),13% (2/16),55% (18/33),"['1', '0']","['3', '1']",[],[],[],1.30
23.05.2023,Mejia N.,1,7^7,3,6^0,,,1,4,63%,67% (46/69),53% (21/40),33% (1/3),24% (17/70),41% (18/44),20% (1/5),22,39,70% (14/20),61% (67/109),31% (35/114),46% (102/223),88% (14/16),6% (1/17),45% (15/33),"['3', '3']",[],[],[],[],3.54
CHALLENGER MEN - SINGLES :  Oeiras 4 (Portugal),clay,header
15.05.2023,Delbonis F.,1,2,6,1,,,0,6,57%,64% (21/33),44% (11/25),38% (3/8),33% (13/39),38% (11/29),43% (3/7),55% (32/58),35% (24/68),44% (56/126),55% (6/11),25% (3/12),39% (9/23),"['2', '5']","['1', '0', '4', '1']",[],[],[],1.66
15.05.2023,Moreno De Alboran N.,2,6,2,6,,,3,3,57%,67% (26/39),62% (18/29),57% (4/7),36% (12/33),56% (14/25),63% (5/8),65% (44/68),45% (26/58),56% (70/126),75% (9/12),45% (5/11),61% (14/23),"['2', '0', '5', '1', '6', '2']",[],"['3', '1', '5', '1']",[],[],2.15
CHALLENGER MEN - SINGLES :  Mauthausen (Austria),clay,header
10.05.2023,Delbonis F.,0,1,4,,,,0,2,57%,67% (18/27),35% (7/20),43% (3/7),24% (10/41),64% (14/22),20% (1/5),53% (25/47),38% (24/63),45% (49/110),50% (4/8),11% (1/9),29% (5/17),"['1', '4']",[],[],[],[],3.40
10.05.2023,Thiem D.,2,6,6,,,,2,2,65%,76% (31/41),36% (8/22),80% (4/5),33% (9/27),65% (13/20),57% (4/7),62% (39/63),47% (22/47),55% (61/110),89% (8/9),50% (4/8),71% (12/17),"['2', '0', '4', '0', '5', '1']","['3', '2']",[],[],[],1.29
08.05.2023,Delbonis F.,2,6,6^6,6,,,2,3,63%,75% (46/61),53% (19/36),80% (4/5),32% (23/73),65% (28/43),36% (5/14),67% (65/97),44% (51/116),54% (116/213),93% (13/14),36% (5/14),64% (18/28),"['1', '0', '2', '1', '5', '2']",[],"['2', '0', '6', '2']",[],[],1.27
08.05.2023,Guinard M.,1,2,7^8,2,,,3,4,63%,68% (50/73),35% (15/43),64% (9/14),25% (15/61),47% (17/36),20% (1/5),56% (65/116),33% (32/97),46% (97/213),64% (9/14),7% (1/14),36% (10/28),"['1', '1']",[],[],[],[],3.56
CHALLENGER MEN - SINGLES :  Prague (Czech Republic),clay,header
02.05.2023,Delbonis F.,0,1,4,,,,1,2,73%,53% (21/40),47% (7/15),43% (3/7),15% (4/27),48% (10/21),100% (1/1),51% (28/55),29% (14/48),41% (42/103),50% (4/8),11% (1/9),29% (5/17),[],"['3', '5']",[],[],[],1.96
02.05.2023,Koepfer D.,2,6,6,,,,2,4,56%,85% (23/27),52% (11/21),0% (0/1),48% (19/40),53% (8/15),57% (4/7),71% (34/48),49% (27/55),59% (61/103),89% (8/9),50% (4/8),71% (12/17),"['3', '1', '5', '1']","['2', '1', '4', '1']",[],[],[],1.78
CHALLENGER MEN - SINGLES :  Prague (Czech Republic) - Qualification,clay,header
01.05.2023,Delbonis F.,2,6,3,6,,,1,4,59%,71% (42/59),39% (16/41),69% (9/13),39% (17/44),50% (19/38),50% (5/10),58% (58/100),44% (36/82),52% (94/182),71% (10/14),38% (5/13),56% (15/27),"['3', '1']","['1', '4']","['2', '2', '4', '2', '5', '3']",[],[],1.20
01.05.2023,Domingues J.,1,3,6,3,,,1,1,54%,61% (27/44),50% (19/38),50% (5/10),32% (19/59),61% (25/41),31% (4/13),56% (46/82),42% (42/100),48% (88/182),62% (8/13),29% (4/14),44% (12/27),[],"['2', '0', '4', '0']","['2', '1', '3', '4']",[],[],4.26
30.04.2023,Delbonis F.,2,6,6,,,,5,6,75%,70% (35/50),18% (3/17),63% (5/8),41% (16/39),82% (18/22),67% (6/9),57% (38/67),56% (34/61),56% (72/128),67% (6/9),75% (6/8),71% (12/17),"['2', '0', '5', '1', '6', '2']","['2', '0', '3', '1', '5', '1']",[],[],[],1.22
30.04.2023,Squire H.,0,2,3,,,,3,7,64%,59% (23/39),18% (4/22),33% (3/9),30% (15/50),82% (14/17),38% (3/8),44% (27/61),43% (29/67),44% (56/128),25% (2/8),33% (3/9),29% (5/17),"['2', '5']","['1', '2', '2', '5']",[],[],[],4.00
ATP - SINGLES :  Madrid (Spain) - Qualification,clay,header
24.04.2023,Delbonis F.,0,4,6^5,,,,1,4,71%,75% (42/56),48% (11/23),80% (4/5),20% (9/45),42% (11/26),0% (0/4),15,26,78% (7/9),67% (53/79),28% (20/71),49% (73/150),91% (10/11),0% (0/11),45% (10/22),[],[],[],[],[],1.87
24.04.2023,Watanuki Y.,2,6,7^7,,,,16,3,63%,80% (36/45),58% (15/26),100% (4/4),25% (14/56),52% (12/23),20% (1/5),24,19,50% (7/14),72% (51/71),33% (26/79),51% (77/150),100% (11/11),9% (1/11),55% (12/22),"['3', '2']",[],[],[],[],1.86
CHALLENGER MEN - SINGLES :  Santiago (Chile),clay,header
07.03.2023,Delbonis F.,1,4,6,3,,,1,6,68%,59% (40/68),56% (18/32),64% (7/11),35% (19/54),45% (23/51),60% (3/5),58% (58/100),40% (42/105),49% (100/205),71% (10/14),20% (3/15),45% (13/29),"['3', '4']","['2', '1', '5', '4']",[],[],[],1.83
07.03.2023,Gaston H.,2,6,4,6,,,3,3,51%,65% (35/54),55% (28/51),40% (2/5),41% (28/68),44% (14/32),36% (4/11),60% (63/105),42% (42/100),51% (105/205),80% (12/15),29% (4/14),55% (16/29),"['3', '1', '6', '4']","['2', '2']","['5', '3']",[],[],1.90
ATP - SINGLES :  Santiago (Chile) - Qualification,clay,header
26.02.2023,Delbonis F.,0,4,4,,,,1,2,60%,74% (26/35),43% (10/23),50% (3/6),29% (10/34),33% (9/27),100% (1/1),62% (36/58),31% (19/61),46% (55/119),70% (7/10),10% (1/10),40% (8/20),[],"['1', '1']",[],[],[],1.98
26.02.2023,Cerundolo J. M.,2,6,6,,,,3,0,56%,71% (24/34),67% (18/27),0% (0/1),26% (9/35),57% (13/23),50% (3/6),69% (42/61),38% (22/58),54% (64/119),90% (9/10),30% (3/10),60% (12/20),"['2', '1']","['1', '0', '2', '1']",[],[],[],1.83
25.02.2023,Delbonis F.,2,6,6,,,,5,4,64%,76% (28/37),57% (12/21),100% (5/5),36% (13/36),57% (13/23),60% (3/5),69% (40/58),44% (26/59),56% (66/117),100% (9/9),33% (3/9),67% (12/18),"['5', '4']","['1', '0', '5', '2']",[],[],[],1.40
25.02.2023,Meligeni Alves F.,0,4,2,,,,1,2,61%,64% (23/36),43% (10/23),40% (2/5),24% (9/37),43% (9/21),0% (0/5),56% (33/59),31% (18/58),44% (51/117),67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],2.82
ATP - SINGLES :  Rio de Janeiro (Brazil) - Qualification,clay,header
19.02.2023,Delbonis F.,0,6^8,2,,,,3,3,56%,63% (27/43),53% (18/34),60% (3/5),19% (9/47),50% (13/26),0% (0/2),58% (45/77),30% (22/73),45% (67/150),80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],2.05
19.02.2023,Hanfmann Y.,2,7^10,6,,,,6,1,64%,81% (38/47),50% (13/26),100% (2/2),37% (16/43),47% (16/34),40% (2/5),70% (51/73),42% (32/77),55% (83/150),100% (10/10),20% (2/10),60% (12/20),[],"['3', '1', '6', '2']",[],[],[],1.71
ATP - SINGLES :  Buenos Aires (Argentina) - Qualification,clay,header
12.02.2023,Delbonis F.,0,5,2,,,,2,2,64%,56% (20/36),50% (10/20),20% (1/5),22% (8/37),37% (7/19),50% (1/2),54% (30/56),27% (15/56),40% (45/112),60% (6/10),10% (1/10),35% (7/20),"['3', '4']",[],[],[],[],1.78
12.02.2023,Varillas J. P.,2,7,6,,,,8,0,66%,78% (29/37),63% (12/19),50% (1/2),44% (16/36),50% (10/20),80% (4/5),73% (41/56),46% (26/56),60% (67/112),90% (9/10),40% (4/10),65% (13/20),"['3', '1', '7', '5']","['3', '1', '6', '2']",[],[],[],2.04
11.02.2023,Delbonis F.,2,7^7,6,,,,3,3,61%,78% (28/36),48% (11/23),67% (2/3),29% (12/42),71% (20/28),40% (4/10),66% (39/59),46% (32/70),55% (71/129),89% (8/9),44% (4/9),67% (12/18),"['2', '0']","['1', '0', '3', '0', '5', '0']",[],[],[],1.35
11.02.2023,Pellegrino A.,0,6^5,0,,,,2,6,60%,71% (30/42),29% (8/28),60% (6/10),22% (8/36),52% (12/23),33% (1/3),54% (38/70),34% (20/59),45% (58/129),56% (5/9),11% (1/9),33% (6/18),"['4', '5']",[],[],[],[],3.29
ATP - SINGLES :  Cordoba (Argentina),clay,header
10.02.2023,Delbonis F.,1,3,6,5,,,0,6,56%,53% (32/60),57% (27/47),67% (12/18),38% (22/58),50% (19/38),63% (5/8),55% (59/107),43% (41/96),49% (100/203),60% (9/15),33% (5/15),47% (14/30),"['3', '1']","['3', '2', '4', '3', '6', '3']","['3', '1']",[],[],2.40
10.02.2023,Cerundolo F.,2,6,3,7,,,9,5,60%,62% (36/58),50% (19/38),38% (3/8),47% (28/60),43% (20/47),33% (6/18),57% (55/96),45% (48/107),51% (103/203),67% (10/15),40% (6/15),53% (16/30),"['2', '3', '4', '3', '6', '3']","['3', '3']","['4', '5', '6', '5']",[],[],1.59
08.02.2023,Delbonis F.,2,6^8,6,7^8,,,4,4,65%,73% (51/70),57% (21/37),67% (4/6),26% (19/72),54% (30/56),36% (4/11),67% (72/107),38% (49/128),51% (121/235),88% (14/16),25% (4/16),56% (18/32),"['3', '2']","['3', '1', '6', '2']","['5', '5']",[],[],2.00
08.02.2023,Tabilo A.,1,7^10,2,6^6,,,13,6,56%,74% (53/72),46% (26/56),64% (7/11),27% (19/70),43% (16/37),33% (2/6),62% (79/128),33% (35/107),49% (114/235),75% (12/16),13% (2/16),44% (14/32),"['4', '4']",[],"['3', '2']",[],[],1.80
ATP - SINGLES :  Cordoba (Argentina) - Qualification,clay,header
05.02.2023,Delbonis F.,2,6,7,,,,6,1,63%,72% (26/36),67% (14/21),75% (3/4),46% (19/41),42% (8/19),50% (4/8),70% (40/57),45% (27/60),57% (67/117),90% (9/10),44% (4/9),68% (13/19),"['3', '1', '5', '1']","['5', '4', '6', '5']",[],[],[],1.44
05.02.2023,Tirante T. A.,0,1,5,,,,0,1,68%,54% (22/41),58% (11/19),50% (4/8),28% (10/36),33% (7/21),25% (1/4),55% (33/60),30% (17/57),43% (50/117),56% (5/9),10% (1/10),32% (6/19),[],"['5', '5']",[],[],[],2.67
05.02.2023,Delbonis F.,2,7,6,,,,0,2,63%,68% (28/41),50% (12/24),67% (4/6),43% (15/35),62% (16/26),63% (5/8),62% (40/65),51% (31/61),56% (71/126),80% (8/10),56% (5/9),68% (13/19),"['3', '1', '4', '4', '7', '5']","['2', '0', '5', '1']",[],[],[],1.27
05.02.2023,Navone M.,0,5,1,,,,0,3,57%,57% (20/35),38% (10/26),38% (3/8),32% (13/41),50% (12/24),33% (2/6),49% (30/61),38% (25/65),44% (55/126),44% (4/9),20% (2/10),32% (6/19),"['2', '3', '4', '3']",[],[],[],[],3.56
CHALLENGER MEN - SINGLES :  Concepcion (Chile),clay,header
27.01.2023,Delbonis F.,1,6,2,2,,,1,5,59%,53% (28/53),46% (17/37),46% (6/13),44% (30/68),50% (14/28),40% (4/10),50% (45/90),46% (44/96),48% (89/186),46% (6/13),33% (4/12),40% (10/25),"['4', '2']","['1', '0', '2', '3']","['1', '0']",[],[],2.59
27.01.2023,Coria F.,2,3,6,6,,,1,4,71%,56% (38/68),50% (14/28),60% (6/10),49% (26/53),54% (20/37),54% (7/13),54% (52/96),50% (45/90),52% (97/186),67% (8/12),54% (7/13),60% (15/25),[],"['1', '1', '3', '1', '4', '2', '6', '2']","['2', '2', '4', '2', '6', '2']",[],[],1.48
27.01.2023,Delbonis F.,2,7^7,6,,,,3,2,64%,79% (37/47),58% (15/26),67% (2/3),38% (14/37),31% (9/29),25% (2/8),71% (52/73),35% (23/66),54% (75/139),91% (10/11),20% (2/10),57% (12/21),"['1', '0']","['4', '2']",[],[],[],1.36
27.01.2023,Roca Batalla O.,0,6^4,3,,,,0,2,56%,62% (23/37),69% (20/29),75% (6/8),21% (10/47),42% (11/26),33% (1/3),65% (43/66),29% (21/73),46% (64/139),80% (8/10),9% (1/11),43% (9/21),"['4', '4']",[],[],[],[],3.02
24.01.2023,Delbonis F.,2,6,5,7,,,4,4,59%,64% (37/58),54% (22/41),50% (5/10),39% (21/54),57% (26/46),44% (7/16),60% (59/99),47% (47/100),53% (106/199),69% (11/16),47% (7/15),58% (18/31),"['2', '0', '5', '1']","['2', '1', '3', '4']","['2', '1', '3', '4', '6', '5']",[],[],1.29
24.01.2023,Lama G.,1,1,7,5,,,0,5,54%,61% (33/54),43% (20/46),56% (9/16),36% (21/58),46% (19/41),50% (5/10),53% (53/100),40% (40/99),47% (93/199),53% (8/15),31% (5/16),42% (13/31),[],"['2', '2', '4', '2', '7', '5']","['2', '2', '4', '2']",[],[],3.40
ATP - SINGLES :  Australian Open (Australia) - Qualification,hard,header
